task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,low_level_edit_accuracy,relation_conditioned_fidelity,relation_scope_f1,relation_scope_accuracy,multi_chart_relation_accuracy,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,visual_structural_similarity,preservation_accuracy,high_level_score,overall_score,relation_metric_applicable,operation_scores_json
synthetic_sample_910056,synthetic/sample_910056,synthetic,synthetic_augmented_qc,medical_trials,dashboard_aug_0132,6,funnel;ecdf;choropleth_map;pie;donut;waterfall,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series North from the dashboard wherever it is plotted.,1,1,4469x2968,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.7437991874053913,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.11527407266260163, ""counterfactual_noop_mse"": 15069.083984375, ""prediction_mse"": 15110.4296875}]"
synthetic_sample_910115,synthetic/sample_910115,synthetic,synthetic_augmented_qc,municipal_budget,dashboard_aug_0143,6,pie;radar;gantt;dual_axis_line_bar;stacked_bar;bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,1,2383x1463,ok,0,1.0,1.0,0,0.22686037067568984,,,,,,,,0.05086203145526713,0.5599590036848824,0.16876211796217933,0.19490633168325908,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.22686037067568984, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0022468877032520325, ""counterfactual_noop_mse"": 8102.25927734375, ""prediction_mse"": 6264.177734375}]"
synthetic_sample_910267,synthetic/sample_910267,synthetic,synthetic_augmented_qc,museum_attendance,dashboard_aug_0174,6,stacked_area;horizontal_bar;correlation_heatmap;strip_plot;area;histogram,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series South from the dashboard wherever it is plotted.,1,1,2233x1485,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.47422397039470227,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.16746855945121952, ""counterfactual_noop_mse"": 9331.1474609375, ""prediction_mse"": 9677.083984375}]"
synthetic_sample_900024,synthetic/sample_900024,synthetic,synthetic_augmented_qc,retail_ecommerce,dashboard_aug_0005,6,ecdf;violin;box;correlation_heatmap;strip_plot;heatmap,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,1,2224x1485,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.6974961273607135,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.11657615599593496, ""counterfactual_noop_mse"": 7987.57763671875, ""prediction_mse"": 8151.13330078125}]"
synthetic_sample_910749,synthetic/sample_910749,synthetic,synthetic_augmented_qc,telecom_network,dashboard_aug_0270,6,dual_axis_line_bar;funnel;lollipop;correlation_heatmap;radar;candlestick,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,1,5369x2970,ok,0,1.0,1.0,0,0.06599736462203663,,,,,,,,0.022448669820521006,0.6747900791546435,0.12307777900622771,0.09739159253334173,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.06599736462203663, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.12743743648373984, ""counterfactual_noop_mse"": 10499.4130859375, ""prediction_mse"": 9806.4794921875}]"
synthetic_sample_910093,synthetic/sample_910093,synthetic,synthetic_augmented_qc,semiconductor_supply,dashboard_aug_0139,6,scatter;donut;funnel;line;step_line;grouped_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,4467x2922,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.6386567867445846,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0791650787601626, ""counterfactual_noop_mse"": 9271.0400390625, ""prediction_mse"": 10535.20703125}]"
synthetic_sample_910300,synthetic/sample_910300,synthetic,synthetic_augmented_qc,urban_mobility,dashboard_aug_0180,6,area;correlation_heatmap;sankey;choropleth_map;proportional_bar;lollipop,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,1,2233x1461,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.597921103266885,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.20916698424796748, ""counterfactual_noop_mse"": 9241.998046875, ""prediction_mse"": 11377.435546875}]"
synthetic_sample_900114,synthetic/sample_900114,synthetic,synthetic_augmented_qc,space_mission_ops,dashboard_aug_0023,6,radar;treemap;sankey;choropleth_map;candlestick;error_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,1,5336x3568,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.5526658752413879,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0023262830284552847, ""counterfactual_noop_mse"": 5425.82275390625, ""prediction_mse"": 5715.138671875}]"
synthetic_sample_910186,synthetic/sample_910186,synthetic,synthetic_augmented_qc,water_infrastructure,dashboard_aug_0158,6,contour_density;radar;candlestick;gantt;waterfall;area,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series North from the dashboard wherever it is plotted.,1,1,4467x2886,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.5716350940353713,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.12846957571138212, ""counterfactual_noop_mse"": 6514.03271484375, ""prediction_mse"": 8451.9443359375}]"
synthetic_sample_900316,synthetic/sample_900316,synthetic,synthetic_augmented_qc,sports_performance,dashboard_aug_0064,6,stacked_horizontal_bar;lollipop;stacked_bar;waterfall;dot_plot;proportional_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Metro with Metro (updated) wherever it appears.,1,1,2242x1461,ok,0,1.0,1.0,0,0.49389362315524665,,,,,,,,0.08723508489400032,0.7179614826614242,0.25026272373366293,0.3598966284733756,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.49389362315524665, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.23827331046747968, ""counterfactual_noop_mse"": 14016.869140625, ""prediction_mse"": 7094.02685546875}]"
synthetic_sample_910618,synthetic/sample_910618,synthetic,synthetic_augmented_qc,transport_safety,dashboard_aug_0244,7,choropleth_map;grouped_bar;hexbin;heatmap;stacked_area;donut;sankey,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Metro from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,[]
synthetic_sample_900146,synthetic/sample_900146,synthetic,synthetic_augmented_qc,supply_chain,dashboard_aug_0030,6,violin;strip_plot;box;heatmap;density;ecdf,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label growth with growth (updated) wherever it appears.,1,1,4469x2969,ok,0,1.0,1.0,0,0.16348463026921398,,,,,,,,0.026729679880499752,0.7953705725761561,0.145808095767452,0.15376253629324488,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.16348463026921398, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.15447154471544716, ""counterfactual_noop_mse"": 6919.97509765625, ""prediction_mse"": 5788.66552734375}]"
synthetic_sample_005238,synthetic/sample_005238,synthetic,synthetic,tourism_hospitality,dashboard_0334,7,stacked_bar;waterfall;histogram;violin;dual_axis_line_bar;candlestick;density,single_step,1,change_chart_type,localized_or_single_chart,Change the first subplot to a bar chart and preserve the data shown in the original stacked bar chart.,1,1,3985x3084,ok,0,1.0,1.0,0,0.37986202806919817,,,,,,,,0.15007539790616797,0.7332966401665669,0.33173752434153964,0.35339355101898595,0,"[{""operation_index"": 1, ""operation"": ""change_chart_type"", ""score"": 0.37986202806919817, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.14551601890756302, ""counterfactual_noop_mse"": 16955.724609375, ""prediction_mse"": 10514.888671875}]"
synthetic_sample_910498,synthetic/sample_910498,synthetic,synthetic_augmented_qc,climate_resilience,dashboard_aug_0220,7,dual_axis_line_bar;choropleth_map;proportional_bar;treemap;box;ecdf;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,1,4787x2970,ok,0,1.0,1.0,0,0.26331327903598656,,,,,,,,0.08710961882853097,0.42655660588622313,0.19276198626166105,0.22451006801010753,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.26331327903598656, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.010432545731707318, ""counterfactual_noop_mse"": 7384.16845703125, ""prediction_mse"": 5439.81884765625}]"
synthetic_sample_900457,synthetic/sample_900457,synthetic,synthetic_augmented_qc,air_quality,dashboard_aug_0092,7,sankey;radar;dual_axis_line_bar;treemap;choropleth_map;error_bar;candlestick,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,1,4460x2970,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.7234949331171,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0018049203929539296, ""counterfactual_noop_mse"": 7097.34326171875, ""prediction_mse"": 7422.28662109375}]"
synthetic_sample_910395,synthetic/sample_910395,synthetic,synthetic_augmented_qc,cultural_events,dashboard_aug_0199,7,line;grouped_bar;heatmap;histogram;gantt;area;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,1,4462x2970,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.6464087885352213,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06016048441734417, ""counterfactual_noop_mse"": 8912.3828125, ""prediction_mse"": 10653.599609375}]"
synthetic_sample_900153,synthetic/sample_900153,synthetic,synthetic_augmented_qc,cybersecurity,dashboard_aug_0031,7,pie;radar;treemap;correlation_heatmap;donut;error_bar;dual_axis_line_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,1,4467x2964,ok,0,1.0,1.0,0,0.25768720493955133,,,,,,,,0.11152265675027687,0.7437911035099842,0.2880096524956301,0.2743645510953947,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.25768720493955133, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.07852726964769648, ""counterfactual_noop_mse"": 6933.828125, ""prediction_mse"": 5147.0693359375}]"
synthetic_sample_910122,synthetic/sample_910122,synthetic,synthetic_augmented_qc,hospital_operations,dashboard_aug_0145,7,proportional_bar;density;candlestick;choropleth_map;correlation_heatmap;bar;multi_line,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,1,4465x2968,ok,0,1.0,1.0,0,0.39715892939113107,,,,,,,,0.17312322332897478,0.6131962865455556,0.32581976253770156,0.3579223876217449,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.39715892939113107, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.011575838414634146, ""counterfactual_noop_mse"": 3442.185546875, ""prediction_mse"": 2075.0908203125}]"
synthetic_sample_900010,synthetic/sample_900010,synthetic,synthetic_augmented_qc,education_assessment,dashboard_aug_0002,7,stacked_area;stacked_bar;horizontal_bar;bar;stacked_horizontal_bar;area;grouped_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label North with North (updated) wherever it appears.,1,1,2231x1510,failed,0,0.0,1.0,0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,[]
synthetic_sample_910604,synthetic/sample_910604,synthetic,synthetic_augmented_qc,labor_market,dashboard_aug_0241,7,dot_plot;funnel;correlation_heatmap;radar;strip_plot;stacked_area;candlestick,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series priority from the dashboard wherever it is plotted.,1,1,2367x1768,ok,0,1.0,1.0,0,0.21713309068462558,,,,,,,,0.11247894631617733,0.6817482111929682,0.27691572806166825,0.25001354124199904,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.21713309068462558, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.01213160569105691, ""counterfactual_noop_mse"": 8536.7001953125, ""prediction_mse"": 6683.10009765625}]"
synthetic_sample_900553,synthetic/sample_900553,synthetic,synthetic_augmented_qc,financial_risk,dashboard_aug_0111,7,stacked_area;step_line;funnel;multi_line;line;gantt;area,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,1,4467x2968,ok,0,1.0,1.0,0,0.32221855299845353,,,,,,,,0.14020502662317086,0.7552899246692809,0.32541580170063844,0.32397703978465525,0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.32221855299845353, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.08499534214092141, ""counterfactual_noop_mse"": 5676.3798828125, ""prediction_mse"": 3847.344970703125}]"
synthetic_sample_910646,synthetic/sample_910646,synthetic,synthetic_augmented_qc,marine_shipping,dashboard_aug_0250,7,box;step_line;density;donut;bubble;contour_density;lollipop,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,1,2233x1484,ok,0,1.0,1.0,0,0.0,,,,,,,,0.0,0.781876566232094,0.0,0.0,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.07711403285907859, ""counterfactual_noop_mse"": 6616.8701171875, ""prediction_mse"": 7866.7919921875}]"
synthetic_sample_920415,synthetic/sample_920415,synthetic,synthetic_relation_augmented_qc,consumer_prices,dashboard_aug_0350,7,scatter;hexbin;treemap;horizontal_bar;step_line;grouped_bar;line,complex_relation,5,modify_style;change_axis_label;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,4467x2968,ok,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54441792897964,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.003615133807588076, ""counterfactual_noop_mse"": 415.0888366699219, ""prediction_mse"": 7372.56396484375}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0006192835365853659, ""counterfactual_noop_mse"": 6430.56689453125, ""prediction_mse"": 7894.35888671875}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0006933858401084011, ""counterfactual_noop_mse"": 5532.99755859375, ""prediction_mse"": 6425.3564453125}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0006245765582655827, ""counterfactual_noop_mse"": 6348.94921875, ""prediction_mse"": 7572.5849609375}, {""operation_index"": 5, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0006563346883468835, ""counterfactual_noop_mse"": 5843.72314453125, ""prediction_mse"": 6097.4970703125}]"
