task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_900553,synthetic/sample_900553,synthetic,synthetic_augmented_qc,financial_risk,dashboard_aug_0111,7,stacked_area;step_line;funnel;multi_line;line;gantt;area,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label West with West (updated) wherever it appears.,1,1,4467x3568,ok,0,1.0,1.0,0,0.3521893988511583,0.37864988603232314,0.33053990933929617,,,,,,,,,0.14999731793908525,0.7283905683593614,0.48989590674278766,0.7964950375226403,0.0,1843.834716796875,22.107757568359375,0.37864988603232314,5676.3798828125,3527.019287109375,20.405712127685547,0.2513680800601608,1.0,1.0,1.0,7,7,7,0.3679987855222275,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.42555046412206105, ""chart_2"": 0.2835457618337079, ""chart_3"": 0.6506114138427256, ""chart_4"": 0.15512889530395021, ""chart_5"": 0.219678990341042, ""chart_6"": 0.4606948167669773, ""chart_7"": 0.3807811564451287}",0,regular_grid,0.6602287208324545,512,369,0.08499534214092141,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.37864988603232314, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.08499534214092141, ""counterfactual_noop_mse"": 5676.3798828125, ""prediction_mse"": 3527.019287109375}]",,,,,,
synthetic_sample_910646,synthetic/sample_910646,synthetic,synthetic_augmented_qc,marine_shipping,dashboard_aug_0250,7,box;step_line;density;donut;bubble;contour_density;lollipop,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_920415,synthetic/sample_920415,synthetic,synthetic_relation_augmented_qc,consumer_prices,dashboard_aug_0350,7,scatter;hexbin;treemap;horizontal_bar;step_line;grouped_bar;line,complex_relation,5,modify_style;change_axis_label;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
synthetic_sample_920015,synthetic/sample_920015,synthetic,synthetic_relation_augmented_qc,semiconductor_supply,dashboard_aug_0283,3,multi_line;line;lollipop,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,3567x2368,ok,0,1.0,1.0,1,0.1147615361820234,0.0296820428825395,0.16057357103559164,0.06756223118864091,0.06756223118864091,1.0,0.11260371864773486,0.019788028588359666,0.6407711307207743,1.0,6,0.0,0.7632628840551724,0.5283846653848719,0.9867358605246406,0.0,1652.42041015625,18.54662322998047,0.0,5245.390625,10306.1455078125,17.92715835571289,0.21814794450346187,1.0,1.0,1.0,3,3,3,0.0,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3""]",0.0,0.0,0.0,3,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0}",1,regular_grid,0.7227437905589653,512,369,0.008474127710027101,4,4,4,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004414380081300813, ""counterfactual_noop_mse"": 615.9013061523438, ""prediction_mse"": 9938.08203125}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.001365599593495935, ""counterfactual_noop_mse"": 10455.2626953125, ""prediction_mse"": 11311.2275390625}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.118728171530158, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013708926151761518, ""counterfactual_noop_mse"": 10389.845703125, ""prediction_mse"": 9156.2783203125}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013232554200542006, ""counterfactual_noop_mse"": 9983.126953125, ""prediction_mse"": 11688.0224609375}]",,,,,,
synthetic_sample_920840,synthetic/sample_920840,synthetic,synthetic_relation_augmented_qc,medical_trials,dashboard_aug_0420,4,lollipop;stacked_bar;density;horizontal_bar,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,3565x2368,ok,0,1.0,1.0,1,0.08845771453250371,0.023488742670757085,0.12344100707344421,0.05031250000793904,0.05031250000793904,1.0,0.08385416667989841,0.013422138669004048,0.5238748788833618,1.0,7,0.0,0.6057215294370855,0.431779151234654,0.984032999098492,0.0,4304.05908203125,32.22391128540039,0.0,5068.05810546875,10559.28125,31.675745010375977,0.35114059403825304,1.0,1.0,1.0,4,4,4,0.0,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.0,0.0,0.0,6,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0}",1,regular_grid,0.7243670213418092,512,369,0.00900342987804878,4,4,4,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.005086593834688347, ""counterfactual_noop_mse"": 620.247314453125, ""prediction_mse"": 10570.73046875}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012967903116531164, ""counterfactual_noop_mse"": 10909.3837890625, ""prediction_mse"": 11032.73046875}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.016965247118886865, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013285484417344174, ""counterfactual_noop_mse"": 10618.38671875, ""prediction_mse"": 10438.2431640625}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.07698972356414148, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012914972899728998, ""counterfactual_noop_mse"": 11011.044921875, ""prediction_mse"": 10163.3076171875}]",,,,,,
synthetic_sample_920455,synthetic/sample_920455,synthetic,synthetic_relation_augmented_qc,electric_vehicle_market,dashboard_aug_0356,2,multi_line;correlation_heatmap,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Electric Vehicle Market Edited Dashboard"" and use red to emphasize West consistently across every subplot where that label appears.",1,1,4037x1723,ok,0,1.0,1.0,1,0.23671435266937457,0.1594452234926289,0.27832080684146837,0.13032738090973303,0.13032738090973303,0.6666666666666666,0.0,0.0,0.13741624355316162,1.0,1,0.0968590907883971,0.6819285579980554,0.41244430413249245,0.5992628789573334,0.0,4856.443359375,35.25252151489258,0.31892256381681483,14027.73046875,9553.970703125,28.148944854736328,0.26589037570766855,0.6666666666666666,0.5,1.0,1,2,1,0.32613561973881056,"[""chart_1""]","[""chart_1"", ""chart_2""]",0.3258184522743326,0.0,0.32613561973881056,1,"{""chart_1"": 0.34051541876301405, ""chart_2"": 0.311755820714607}",1,regular_grid,0.5061787289324134,512,184,0.17501698369565216,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.3188904469852578, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.17528235394021738, ""counterfactual_noop_mse"": 14006.8369140625, ""prediction_mse"": 9540.1904296875}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00439453125, ""counterfactual_noop_mse"": 18287.052734375, ""prediction_mse"": 18337.771484375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.6819285579980554, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920732,synthetic/sample_920732,synthetic,synthetic_relation_augmented_qc,supply_chain,dashboard_aug_0402,4,waterfall;histogram;step_line;line,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,3586x2368,ok,0,1.0,1.0,1,0.11419033479255636,0.03935049709582955,0.15448870893694772,0.0682348850804774,0.0682348850804774,1.0,0.11372480846746234,0.022485998340474028,0.5751726859145694,1.0,7,0.0,0.6995471938102067,0.4199863828446525,0.9859409533628821,0.0,3374.259033203125,26.94245719909668,0.0,5284.9423828125,10903.1259765625,26.361120223999023,0.2526929359139969,1.0,1.0,1.0,4,4,4,0.0,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.0,0.0,0.0,6,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0}",1,regular_grid,0.707547605532568,512,369,0.008394732384823848,4,4,4,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004541412601626016, ""counterfactual_noop_mse"": 624.1771850585938, ""prediction_mse"": 11064.49609375}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013020833333333333, ""counterfactual_noop_mse"": 10488.5732421875, ""prediction_mse"": 11443.08984375}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012914972899728998, ""counterfactual_noop_mse"": 10786.9921875, ""prediction_mse"": 11329.83984375}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.1574019883833182, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012597391598915988, ""counterfactual_noop_mse"": 11067.8994140625, ""prediction_mse"": 9325.7900390625}]",,,,,,
synthetic_sample_920793,synthetic/sample_920793,synthetic,synthetic_relation_augmented_qc,housing_market,dashboard_aug_0413,2,dot_plot;horizontal_bar,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Housing Market Edited Dashboard"" and use red to emphasize Metro consistently across every subplot where that label appears.",1,1,3567x1775,ok,0,1.0,1.0,1,0.1401379188922986,0.1284386593911716,0.14643752016213624,0.04110482221975603,0.04110482221975603,1.0,0.0,0.0,1.0,1.0,2,0.015624521454965484,0.7560090042357194,0.4272347198490158,0.4952116673190408,0.0,4228.2529296875,33.713958740234375,0.0950662719978035,9219.2265625,8342.7890625,22.42841911315918,0.19836825881620995,1.0,1.0,1.0,2,2,2,0.21210838884454802,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.10276205554939008,0.0,0.21210838884454802,1,"{""chart_1"": 0.39766142319724745, ""chart_2"": 0.0265553544918486}",1,regular_grid,0.27392332258711916,512,184,0.24929942255434784,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.2568773187823432, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.22918435801630435, ""counterfactual_noop_mse"": 9706.52734375, ""prediction_mse"": 7213.140625}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.02841584578804348, ""counterfactual_noop_mse"": 9485.9794921875, ""prediction_mse"": 20826.203125}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.7560090042357194, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920527,synthetic/sample_920527,synthetic,synthetic_relation_augmented_qc,game_analytics,dashboard_aug_0368,4,candlestick;line;violin;multi_line,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color East red wherever it appears.",1,1,4167x2968,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7645955309271812,1.0,4,0.0,0.8030838943946197,0.43907340926783,0.9839316307360786,0.0,1538.7664794921875,17.794599533081055,0.0,5728.20751953125,12443.6015625,17.327802658081055,0.16527432949375045,0.6666666666666666,0.5,1.0,2,4,2,0.0,"[""chart_2"", ""chart_4""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4""]",0.0,0.0,0.3058382123708725,5,"{""chart_1"": 0.7596623450517654, ""chart_2"": 0.0, ""chart_3"": 0.769528716802597, ""chart_4"": 0.0}",1,regular_grid,0.9577046561590731,512,369,0.006531588753387534,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004837821815718157, ""counterfactual_noop_mse"": 7543.66455078125, ""prediction_mse"": 8331.7275390625}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0017043529810298102, ""counterfactual_noop_mse"": 536.3726806640625, ""prediction_mse"": 24340.79296875}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.8030838943946197, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920111,synthetic/sample_920111,synthetic,synthetic_relation_augmented_qc,media_streaming,dashboard_aug_0299,5,line;proportional_bar;bar;scatter;error_bar,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,5367x2968,ok,0,1.0,1.0,1,0.14158891961417167,0.06996658047437751,0.1801547945355993,0.09068349950004469,0.09068349950004469,1.0,0.1511391658334078,0.034983290237188755,0.6529702407618364,1.0,8,0.0,0.7158027683779009,0.4691007509071577,0.9908948268430698,0.0,2037.15380859375,20.767627716064453,0.0,2603.190673828125,6384.58935546875,20.3919677734375,0.2694426895487297,1.0,1.0,1.0,5,5,5,0.0,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",0.0,0.0,0.0,10,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.0}",1,regular_grid,0.5675913185867476,512,246,0.007185276930894309,4,4,4,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00428734756097561, ""counterfactual_noop_mse"": 415.4537048339844, ""prediction_mse"": 6575.88720703125}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009289253048780487, ""counterfactual_noop_mse"": 6191.3876953125, ""prediction_mse"": 7777.94580078125}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009765625, ""counterfactual_noop_mse"": 5789.23291015625, ""prediction_mse"": 6638.2763671875}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.27986632189751004, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009924415650406505, ""counterfactual_noop_mse"": 5560.59716796875, ""prediction_mse"": 4004.373291015625}]",,,,,,
synthetic_sample_920315,synthetic/sample_920315,synthetic,synthetic_relation_augmented_qc,public_safety,dashboard_aug_0333,2,step_line;scatter,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Public Safety Edited Dashboard"" and use red to emphasize baseline consistently across every subplot where that label appears.",1,1,4167x1775,ok,0,1.0,1.0,1,0.29715033877810537,0.19980328903777603,0.34956798094597497,0.1581939906132462,0.1581939906132462,0.6666666666666666,0.0,0.0,0.7264523804187775,1.0,1,0.12117138965911312,0.8748240256792896,0.4419434143675292,0.5786104634174648,0.0,1570.0592041015625,18.241985321044922,0.3958569397370423,11141.0654296875,6730.79736328125,12.175302505493164,0.09729177689458725,0.6666666666666666,0.5,1.0,1,2,1,0.39549952270025,"[""chart_2""]","[""chart_1"", ""chart_2""]",0.3954849765331155,0.0,0.39549952270025,1,"{""chart_1"": 0.3921075037252548, ""chart_2"": 0.39889154167524526}",1,regular_grid,0.510164900058778,512,184,0.1373237941576087,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.39960657807555205, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.1365913722826087, ""counterfactual_noop_mse"": 11146.9365234375, ""prediction_mse"": 6692.54736328125}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.009723165760869566, ""counterfactual_noop_mse"": 11580.9404296875, ""prediction_mse"": 11644.201171875}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.8748240256792896, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920243,synthetic/sample_920243,synthetic,synthetic_relation_augmented_qc,insurance_claims,dashboard_aug_0321,5,bar;step_line;correlation_heatmap;stacked_bar;treemap,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,1,5367x2861,ok,0,1.0,1.0,1,0.1903144160494153,0.1406012032894714,0.21708306907400046,0.07132806013464514,0.07132806013464514,0.888888888888889,0.10081224791754527,0.04943349502941495,0.20559155941009521,0.7142857142857143,7,0.08466122037625767,0.6042089395404765,0.44192684279866906,0.9855998274962091,0.0,4963.3876953125,34.12389373779297,0.21464134182170694,13904.8955078125,10920.330078125,32.41429138183594,0.34835581372452495,0.888888888888889,0.8,1.0,4,5,4,0.08650861630147616,"[""chart_1"", ""chart_2"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",0.027101778460294955,0.0,0.11165968139414724,10,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.21226394176483154, ""chart_4"": 0.0, ""chart_5"": 0.34603446520590464}",1,regular_grid,0.6573851652382824,512,246,0.032298018292682924,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.006669207317073171, ""counterfactual_noop_mse"": 2730.8564453125, ""prediction_mse"": 6445.12109375}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.2812024065789428, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.025628810975609755, ""counterfactual_noop_mse"": 16812.63671875, ""prediction_mse"": 12084.8828125}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.6042089395404765, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
